frame,rmsd,matched_atoms,has_clashes,num_clashes,success,output,error
frame_2028.pdb,1.5490115324304552,33,False,0,True,aligned_frames/aligned_frame_2028.pdb,
frame_2032.pdb,1.570869013689942,33,False,0,True,aligned_frames/aligned_frame_2032.pdb,
frame_2036.pdb,3.119826112627613,33,False,0,True,aligned_frames/aligned_frame_2036.pdb,
frame_204.pdb,2.3091979736860853,33,False,0,True,aligned_frames/aligned_frame_204.pdb,
frame_2040.pdb,3.1451995307535103,33,False,0,True,aligned_frames/aligned_frame_2040.pdb,
frame_2044.pdb,2.9726527739407134,33,False,0,True,aligned_frames/aligned_frame_2044.pdb,
frame_2048.pdb,2.1015343933386554,33,False,0,True,aligned_frames/aligned_frame_2048.pdb,
frame_2052.pdb,2.1286451737672087,33,False,0,True,aligned_frames/aligned_frame_2052.pdb,
frame_2056.pdb,2.1286451737672087,33,False,0,True,aligned_frames/aligned_frame_2056.pdb,
frame_2060.pdb,2.6936344401225547,33,False,0,True,aligned_frames/aligned_frame_2060.pdb,
frame_2064.pdb,2.6936344401225547,33,False,0,True,aligned_frames/aligned_frame_2064.pdb,
frame_2068.pdb,2.086011294827331,33,False,0,True,aligned_frames/aligned_frame_2068.pdb,
frame_2072.pdb,2.086011294827331,33,False,0,True,aligned_frames/aligned_frame_2072.pdb,
frame_2076.pdb,4.233441564557499,33,False,0,True,aligned_frames/aligned_frame_2076.pdb,
frame_208.pdb,2.3091979736860853,33,False,0,True,aligned_frames/aligned_frame_208.pdb,
frame_2080.pdb,3.917941716278737,33,False,0,True,aligned_frames/aligned_frame_2080.pdb,
frame_2084.pdb,2.6166265463703104,33,False,0,True,aligned_frames/aligned_frame_2084.pdb,
frame_2088.pdb,2.964841398444843,33,False,0,True,aligned_frames/aligned_frame_2088.pdb,
frame_2092.pdb,2.752338172805409,33,False,0,True,aligned_frames/aligned_frame_2092.pdb,
frame_2096.pdb,2.990034840714036,33,False,0,True,aligned_frames/aligned_frame_2096.pdb,
frame_2100.pdb,3.062916881043899,33,False,0,True,aligned_frames/aligned_frame_2100.pdb,
frame_2104.pdb,1.9290448009564698,33,False,0,True,aligned_frames/aligned_frame_2104.pdb,
frame_2108.pdb,1.951082779854896,33,False,0,True,aligned_frames/aligned_frame_2108.pdb,
frame_2112.pdb,2.2101933241600094,33,False,0,True,aligned_frames/aligned_frame_2112.pdb,
frame_2116.pdb,3.346680600261083,33,False,0,True,aligned_frames/aligned_frame_2116.pdb,
frame_212.pdb,2.827314023877087,33,False,0,True,aligned_frames/aligned_frame_212.pdb,
frame_2120.pdb,3.346680600261083,33,False,0,True,aligned_frames/aligned_frame_2120.pdb,
frame_2124.pdb,3.1772932018217013,33,False,0,True,aligned_frames/aligned_frame_2124.pdb,
frame_2128.pdb,3.1772932018217013,33,False,0,True,aligned_frames/aligned_frame_2128.pdb,
frame_2132.pdb,3.0770224166317477,33,False,0,True,aligned_frames/aligned_frame_2132.pdb,
frame_2136.pdb,3.0069226707615107,33,False,0,True,aligned_frames/aligned_frame_2136.pdb,
frame_2140.pdb,2.826054360705388,33,False,0,True,aligned_frames/aligned_frame_2140.pdb,
frame_2144.pdb,2.169016974811425,33,False,0,True,aligned_frames/aligned_frame_2144.pdb,
frame_2148.pdb,2.555510303079943,33,False,0,True,aligned_frames/aligned_frame_2148.pdb,
frame_2152.pdb,2.048538427200502,33,False,0,True,aligned_frames/aligned_frame_2152.pdb,
frame_2156.pdb,1.3772538224799955,33,False,0,True,aligned_frames/aligned_frame_2156.pdb,
frame_216.pdb,2.827314023877087,33,False,0,True,aligned_frames/aligned_frame_216.pdb,
frame_2160.pdb,2.1958027766889003,33,False,0,True,aligned_frames/aligned_frame_2160.pdb,
frame_2164.pdb,2.5992006011389344,33,False,0,True,aligned_frames/aligned_frame_2164.pdb,
frame_2168.pdb,2.6413313000886,33,False,0,True,aligned_frames/aligned_frame_2168.pdb,
frame_2172.pdb,2.8733900846497127,33,False,0,True,aligned_frames/aligned_frame_2172.pdb,
frame_2176.pdb,2.394271771360976,33,False,0,True,aligned_frames/aligned_frame_2176.pdb,
frame_2180.pdb,2.2585504151170883,33,False,0,True,aligned_frames/aligned_frame_2180.pdb,
frame_2184.pdb,2.6179368280832316,33,False,0,True,aligned_frames/aligned_frame_2184.pdb,
frame_2188.pdb,2.642644324183614,33,False,0,True,aligned_frames/aligned_frame_2188.pdb,
frame_2192.pdb,2.891741978457421,33,False,0,True,aligned_frames/aligned_frame_2192.pdb,
frame_2196.pdb,3.247023898671686,33,False,0,True,aligned_frames/aligned_frame_2196.pdb,
frame_220.pdb,1.2566673430328037,33,False,0,True,aligned_frames/aligned_frame_220.pdb,
frame_2200.pdb,1.9590623311879565,33,False,0,True,aligned_frames/aligned_frame_2200.pdb,
frame_2204.pdb,0.8944538327455341,33,False,0,True,aligned_frames/aligned_frame_2204.pdb,
frame_2208.pdb,1.260098717757126,33,False,0,True,aligned_frames/aligned_frame_2208.pdb,
frame_2212.pdb,1.2369042337705458,33,False,0,True,aligned_frames/aligned_frame_2212.pdb,
frame_2216.pdb,1.3954117564835538,33,False,0,True,aligned_frames/aligned_frame_2216.pdb,
frame_2220.pdb,2.9323070282401575,33,False,0,True,aligned_frames/aligned_frame_2220.pdb,
frame_2224.pdb,1.5609234527438256,33,False,0,True,aligned_frames/aligned_frame_2224.pdb,
frame_2228.pdb,1.4576212308720586,33,False,0,True,aligned_frames/aligned_frame_2228.pdb,
frame_2232.pdb,1.874649217458559,33,False,0,True,aligned_frames/aligned_frame_2232.pdb,
frame_2236.pdb,2.739840084302652,33,False,0,True,aligned_frames/aligned_frame_2236.pdb,
frame_224.pdb,2.8426057883442977,33,False,0,True,aligned_frames/aligned_frame_224.pdb,
frame_2240.pdb,2.967092161457303,33,False,0,True,aligned_frames/aligned_frame_2240.pdb,
frame_2244.pdb,2.057269861485153,33,False,0,True,aligned_frames/aligned_frame_2244.pdb,
frame_2248.pdb,3.636749115135456,33,False,0,True,aligned_frames/aligned_frame_2248.pdb,
frame_2252.pdb,3.636749115135456,33,False,0,True,aligned_frames/aligned_frame_2252.pdb,
frame_2256.pdb,2.2781670990475136,33,False,0,True,aligned_frames/aligned_frame_2256.pdb,
frame_2260.pdb,2.2781670990475136,33,False,0,True,aligned_frames/aligned_frame_2260.pdb,
frame_2264.pdb,2.2860370782407893,33,False,0,True,aligned_frames/aligned_frame_2264.pdb,
frame_2268.pdb,1.1610186294314209,33,False,0,True,aligned_frames/aligned_frame_2268.pdb,
frame_2272.pdb,1.4235176672981502,33,False,0,True,aligned_frames/aligned_frame_2272.pdb,
frame_2276.pdb,1.476405162199974,33,False,0,True,aligned_frames/aligned_frame_2276.pdb,
frame_228.pdb,2.0184478272130186,33,False,0,True,aligned_frames/aligned_frame_228.pdb,
frame_2280.pdb,1.4724189635313416,33,False,0,True,aligned_frames/aligned_frame_2280.pdb,
frame_2284.pdb,1.6734461535135707,33,False,0,True,aligned_frames/aligned_frame_2284.pdb,
frame_2288.pdb,3.1774180292965486,33,False,0,True,aligned_frames/aligned_frame_2288.pdb,
frame_2292.pdb,2.1931711492340487,33,False,0,True,aligned_frames/aligned_frame_2292.pdb,
frame_2296.pdb,3.5064134136198803,33,False,0,True,aligned_frames/aligned_frame_2296.pdb,
frame_2300.pdb,2.2874933189127358,33,False,0,True,aligned_frames/aligned_frame_2300.pdb,
frame_2304.pdb,3.039654051739154,33,False,0,True,aligned_frames/aligned_frame_2304.pdb,
frame_2308.pdb,2.8711671499833744,33,False,0,True,aligned_frames/aligned_frame_2308.pdb,
frame_2312.pdb,2.5504428169612363,33,False,0,True,aligned_frames/aligned_frame_2312.pdb,
frame_2316.pdb,2.4559652190049523,33,False,0,True,aligned_frames/aligned_frame_2316.pdb,
frame_232.pdb,3.1191124295910213,33,False,0,True,aligned_frames/aligned_frame_232.pdb,
frame_2320.pdb,2.611704507234809,33,False,0,True,aligned_frames/aligned_frame_2320.pdb,
frame_2324.pdb,1.7927289611013777,33,False,0,True,aligned_frames/aligned_frame_2324.pdb,
frame_2328.pdb,3.0832933597440073,33,False,0,True,aligned_frames/aligned_frame_2328.pdb,
frame_2332.pdb,2.3707761024382483,33,False,0,True,aligned_frames/aligned_frame_2332.pdb,
frame_2336.pdb,2.519496736165317,33,False,0,True,aligned_frames/aligned_frame_2336.pdb,
frame_2340.pdb,1.5408597721380983,33,False,0,True,aligned_frames/aligned_frame_2340.pdb,
frame_2344.pdb,1.476022380626267,33,False,0,True,aligned_frames/aligned_frame_2344.pdb,
frame_2348.pdb,3.410700219483849,33,False,0,True,aligned_frames/aligned_frame_2348.pdb,
frame_2352.pdb,2.2484566223132556,33,False,0,True,aligned_frames/aligned_frame_2352.pdb,
frame_2356.pdb,1.1343129860814112,33,False,0,True,aligned_frames/aligned_frame_2356.pdb,
frame_236.pdb,2.7184889672548653,33,False,0,True,aligned_frames/aligned_frame_236.pdb,
frame_2360.pdb,1.1931661351529395,33,False,0,True,aligned_frames/aligned_frame_2360.pdb,
frame_2364.pdb,1.9310577115344947,33,False,0,True,aligned_frames/aligned_frame_2364.pdb,
frame_2368.pdb,2.174582740017998,33,False,0,True,aligned_frames/aligned_frame_2368.pdb,
frame_2372.pdb,3.345259515230273,33,False,0,True,aligned_frames/aligned_frame_2372.pdb,
frame_2376.pdb,1.2102989130452149,33,False,0,True,aligned_frames/aligned_frame_2376.pdb,
frame_2380.pdb,2.849987834247454,33,False,0,True,aligned_frames/aligned_frame_2380.pdb,
frame_2384.pdb,2.359495524744882,33,False,0,True,aligned_frames/aligned_frame_2384.pdb,
frame_2388.pdb,2.1696383587487054,33,False,0,True,aligned_frames/aligned_frame_2388.pdb,
frame_2392.pdb,2.6599250015643507,33,False,0,True,aligned_frames/aligned_frame_2392.pdb,
frame_2396.pdb,3.193081434399929,33,False,0,True,aligned_frames/aligned_frame_2396.pdb,
frame_24.pdb,2.669078188930821,33,False,0,True,aligned_frames/aligned_frame_24.pdb,
frame_240.pdb,2.8696157254694046,33,False,0,True,aligned_frames/aligned_frame_240.pdb,
frame_2400.pdb,2.380173725620808,33,False,0,True,aligned_frames/aligned_frame_2400.pdb,
frame_2404.pdb,1.875732569555391,33,False,0,True,aligned_frames/aligned_frame_2404.pdb,
frame_2408.pdb,2.5895025404220737,33,False,0,True,aligned_frames/aligned_frame_2408.pdb,
frame_2412.pdb,2.2323656380735075,33,False,0,True,aligned_frames/aligned_frame_2412.pdb,
frame_2416.pdb,1.4808451241202927,33,False,0,True,aligned_frames/aligned_frame_2416.pdb,
frame_2420.pdb,2.729955596372855,33,False,0,True,aligned_frames/aligned_frame_2420.pdb,
frame_2424.pdb,2.152294041298299,33,False,0,True,aligned_frames/aligned_frame_2424.pdb,
frame_2428.pdb,2.1983556247756026,33,False,0,True,aligned_frames/aligned_frame_2428.pdb,
frame_2432.pdb,2.487082837689996,33,False,0,True,aligned_frames/aligned_frame_2432.pdb,
frame_2436.pdb,2.487082837689996,33,False,0,True,aligned_frames/aligned_frame_2436.pdb,
frame_244.pdb,2.806614028313857,33,False,0,True,aligned_frames/aligned_frame_244.pdb,
frame_2440.pdb,2.480220566701718,33,False,0,True,aligned_frames/aligned_frame_2440.pdb,
frame_2444.pdb,2.4587016224202776,33,False,0,True,aligned_frames/aligned_frame_2444.pdb,
frame_2448.pdb,2.1046922340548595,33,False,0,True,aligned_frames/aligned_frame_2448.pdb,
frame_2452.pdb,1.808116933848903,33,False,0,True,aligned_frames/aligned_frame_2452.pdb,
frame_2456.pdb,1.5489433305264744,33,False,0,True,aligned_frames/aligned_frame_2456.pdb,
frame_2460.pdb,1.5489433305264744,33,False,0,True,aligned_frames/aligned_frame_2460.pdb,
frame_2464.pdb,1.186284566206424,33,False,0,True,aligned_frames/aligned_frame_2464.pdb,
frame_2468.pdb,2.637329988836223,33,False,0,True,aligned_frames/aligned_frame_2468.pdb,
frame_2472.pdb,2.799739392727811,33,False,0,True,aligned_frames/aligned_frame_2472.pdb,
frame_2476.pdb,2.7205738921238196,33,False,0,True,aligned_frames/aligned_frame_2476.pdb,
frame_248.pdb,2.806614028313857,33,False,0,True,aligned_frames/aligned_frame_248.pdb,
frame_2480.pdb,1.866444121441127,33,False,0,True,aligned_frames/aligned_frame_2480.pdb,
frame_2484.pdb,2.6122627776849385,33,False,0,True,aligned_frames/aligned_frame_2484.pdb,
frame_2488.pdb,2.999136778037315,33,False,0,True,aligned_frames/aligned_frame_2488.pdb,
frame_2492.pdb,2.379213662971251,33,False,0,True,aligned_frames/aligned_frame_2492.pdb,
frame_2496.pdb,2.285186739993986,33,False,0,True,aligned_frames/aligned_frame_2496.pdb,
frame_2500.pdb,2.2926941702669477,33,False,0,True,aligned_frames/aligned_frame_2500.pdb,
frame_2504.pdb,3.181284856116258,33,False,0,True,aligned_frames/aligned_frame_2504.pdb,
frame_2508.pdb,1.6559937430484748,33,False,0,True,aligned_frames/aligned_frame_2508.pdb,
frame_2512.pdb,1.2470775742781568,33,False,0,True,aligned_frames/aligned_frame_2512.pdb,
frame_2516.pdb,1.2470775742781568,33,False,0,True,aligned_frames/aligned_frame_2516.pdb,
frame_252.pdb,3.4016901344153343,33,False,0,True,aligned_frames/aligned_frame_252.pdb,
frame_2520.pdb,1.3548830426448897,33,False,0,True,aligned_frames/aligned_frame_2520.pdb,
frame_2524.pdb,1.5438949521902774,33,False,0,True,aligned_frames/aligned_frame_2524.pdb,
frame_2528.pdb,3.0174914741663663,33,False,0,True,aligned_frames/aligned_frame_2528.pdb,
frame_2532.pdb,2.288647527463864,33,False,0,True,aligned_frames/aligned_frame_2532.pdb,
frame_2536.pdb,2.170246139310531,33,False,0,True,aligned_frames/aligned_frame_2536.pdb,
frame_2540.pdb,2.505558067261238,33,False,0,True,aligned_frames/aligned_frame_2540.pdb,
frame_2544.pdb,2.49335855905851,33,False,0,True,aligned_frames/aligned_frame_2544.pdb,
frame_2548.pdb,2.1592924622114347,33,False,0,True,aligned_frames/aligned_frame_2548.pdb,
frame_2552.pdb,2.1592924622114347,33,False,0,True,aligned_frames/aligned_frame_2552.pdb,
frame_2556.pdb,1.428876072416228,33,False,0,True,aligned_frames/aligned_frame_2556.pdb,
frame_256.pdb,1.522167565287397,33,False,0,True,aligned_frames/aligned_frame_256.pdb,
frame_2560.pdb,1.428876072416228,33,False,0,True,aligned_frames/aligned_frame_2560.pdb,
frame_2564.pdb,1.2208541530515207,33,False,0,True,aligned_frames/aligned_frame_2564.pdb,
frame_2568.pdb,1.2208541530515207,33,False,0,True,aligned_frames/aligned_frame_2568.pdb,
frame_2572.pdb,2.1737470264104015,33,False,0,True,aligned_frames/aligned_frame_2572.pdb,
frame_2576.pdb,2.289560917541707,33,False,0,True,aligned_frames/aligned_frame_2576.pdb,
frame_2580.pdb,2.065248798183636,33,False,0,True,aligned_frames/aligned_frame_2580.pdb,
frame_2584.pdb,3.9718175445551114,33,False,0,True,aligned_frames/aligned_frame_2584.pdb,
frame_2588.pdb,2.4996441312313236,33,False,0,True,aligned_frames/aligned_frame_2588.pdb,
frame_2592.pdb,1.488879224692992,33,False,0,True,aligned_frames/aligned_frame_2592.pdb,
frame_2596.pdb,2.690337952686171,33,False,0,True,aligned_frames/aligned_frame_2596.pdb,
frame_260.pdb,1.2245157763888177,33,False,0,True,aligned_frames/aligned_frame_260.pdb,
frame_2600.pdb,1.9547204401035196,33,False,0,True,aligned_frames/aligned_frame_2600.pdb,
frame_2604.pdb,1.153166165763411,33,False,0,True,aligned_frames/aligned_frame_2604.pdb,
frame_2608.pdb,1.3096806274722224,33,False,0,True,aligned_frames/aligned_frame_2608.pdb,
frame_2612.pdb,1.5073637114766971,33,False,0,True,aligned_frames/aligned_frame_2612.pdb,
frame_2616.pdb,2.1262615644747784,33,False,0,True,aligned_frames/aligned_frame_2616.pdb,
frame_2620.pdb,2.1262615644747784,33,False,0,True,aligned_frames/aligned_frame_2620.pdb,
frame_2624.pdb,1.1979286289234703,33,False,0,True,aligned_frames/aligned_frame_2624.pdb,
frame_2628.pdb,1.6759752705149487,33,False,0,True,aligned_frames/aligned_frame_2628.pdb,
frame_2632.pdb,2.3460798658210007,33,False,0,True,aligned_frames/aligned_frame_2632.pdb,
frame_2636.pdb,2.3460798658210007,33,False,0,True,aligned_frames/aligned_frame_2636.pdb,
frame_264.pdb,0.866516128326396,33,False,0,True,aligned_frames/aligned_frame_264.pdb,
frame_2640.pdb,3.737811688752825,33,False,0,True,aligned_frames/aligned_frame_2640.pdb,
frame_2644.pdb,3.737811688752825,33,False,0,True,aligned_frames/aligned_frame_2644.pdb,
frame_2648.pdb,3.9364653379488863,33,False,0,True,aligned_frames/aligned_frame_2648.pdb,
frame_2652.pdb,3.9444009528163826,33,False,0,True,aligned_frames/aligned_frame_2652.pdb,
frame_2656.pdb,2.4044944469993133,33,False,0,True,aligned_frames/aligned_frame_2656.pdb,
frame_2660.pdb,2.4044944469993133,33,False,0,True,aligned_frames/aligned_frame_2660.pdb,
frame_2664.pdb,1.3951834070727325,33,False,0,True,aligned_frames/aligned_frame_2664.pdb,
frame_2668.pdb,1.3951834070727325,33,False,0,True,aligned_frames/aligned_frame_2668.pdb,
frame_2672.pdb,3.248992065437207,33,False,0,True,aligned_frames/aligned_frame_2672.pdb,
frame_2676.pdb,3.248992065437207,33,False,0,True,aligned_frames/aligned_frame_2676.pdb,
frame_268.pdb,0.866516128326396,33,False,0,True,aligned_frames/aligned_frame_268.pdb,
frame_2680.pdb,3.1036947359650067,33,False,0,True,aligned_frames/aligned_frame_2680.pdb,
frame_2684.pdb,3.185144493206652,33,False,0,True,aligned_frames/aligned_frame_2684.pdb,
frame_2688.pdb,2.522468341089972,33,False,0,True,aligned_frames/aligned_frame_2688.pdb,
frame_2692.pdb,2.122935037089833,33,False,0,True,aligned_frames/aligned_frame_2692.pdb,
frame_2696.pdb,2.8102628713282756,33,False,0,True,aligned_frames/aligned_frame_2696.pdb,
frame_2700.pdb,2.718457519353904,33,False,0,True,aligned_frames/aligned_frame_2700.pdb,
frame_2704.pdb,2.8925124524721832,33,False,0,True,aligned_frames/aligned_frame_2704.pdb,
frame_2708.pdb,2.959788511441372,33,False,0,True,aligned_frames/aligned_frame_2708.pdb,
frame_2712.pdb,2.4332409317733363,33,False,0,True,aligned_frames/aligned_frame_2712.pdb,
frame_2716.pdb,2.4332409317733363,33,False,0,True,aligned_frames/aligned_frame_2716.pdb,
frame_272.pdb,2.7316816865151043,33,False,0,True,aligned_frames/aligned_frame_272.pdb,
frame_2720.pdb,2.3489926497201616,33,False,0,True,aligned_frames/aligned_frame_2720.pdb,
frame_2724.pdb,2.049143816991278,33,False,0,True,aligned_frames/aligned_frame_2724.pdb,
frame_2728.pdb,2.2426454695532625,33,False,0,True,aligned_frames/aligned_frame_2728.pdb,
frame_2732.pdb,2.3468996020151627,33,False,0,True,aligned_frames/aligned_frame_2732.pdb,
frame_2736.pdb,1.8862287903766286,33,False,0,True,aligned_frames/aligned_frame_2736.pdb,
frame_2740.pdb,1.8862287903766286,33,False,0,True,aligned_frames/aligned_frame_2740.pdb,
frame_2744.pdb,1.4535284600762715,33,False,0,True,aligned_frames/aligned_frame_2744.pdb,
frame_2748.pdb,1.4535284600762715,33,False,0,True,aligned_frames/aligned_frame_2748.pdb,
frame_2752.pdb,1.8516094365812057,33,False,0,True,aligned_frames/aligned_frame_2752.pdb,
frame_2756.pdb,1.501980541945992,33,False,0,True,aligned_frames/aligned_frame_2756.pdb,
frame_276.pdb,2.7316816865151043,33,False,0,True,aligned_frames/aligned_frame_276.pdb,
frame_2760.pdb,1.3485343603408466,33,False,0,True,aligned_frames/aligned_frame_2760.pdb,
frame_2764.pdb,1.8196755112963494,33,False,0,True,aligned_frames/aligned_frame_2764.pdb,
frame_2768.pdb,2.9624019060784,33,False,0,True,aligned_frames/aligned_frame_2768.pdb,
frame_2772.pdb,2.9937243244123057,33,False,0,True,aligned_frames/aligned_frame_2772.pdb,
frame_2776.pdb,2.2658686486230453,33,False,0,True,aligned_frames/aligned_frame_2776.pdb,
frame_2780.pdb,2.751879271150108,33,False,0,True,aligned_frames/aligned_frame_2780.pdb,
frame_2784.pdb,2.120009236594494,33,False,0,True,aligned_frames/aligned_frame_2784.pdb,
frame_2788.pdb,1.1622643607392458,33,False,0,True,aligned_frames/aligned_frame_2788.pdb,
frame_2792.pdb,1.4176975817582842,33,False,0,True,aligned_frames/aligned_frame_2792.pdb,
frame_2796.pdb,1.3973351192111638,33,False,0,True,aligned_frames/aligned_frame_2796.pdb,
frame_28.pdb,2.7804204173699545,33,False,0,True,aligned_frames/aligned_frame_28.pdb,
frame_280.pdb,3.107921036316306,33,False,0,True,aligned_frames/aligned_frame_280.pdb,
frame_2800.pdb,1.3973351192111638,33,False,0,True,aligned_frames/aligned_frame_2800.pdb,
frame_2804.pdb,1.4197830646013123,33,False,0,True,aligned_frames/aligned_frame_2804.pdb,
frame_2808.pdb,1.4197830646013123,33,False,0,True,aligned_frames/aligned_frame_2808.pdb,
frame_2812.pdb,2.1610344826979193,33,False,0,True,aligned_frames/aligned_frame_2812.pdb,
frame_2816.pdb,2.3768114293012026,33,False,0,True,aligned_frames/aligned_frame_2816.pdb,
frame_2820.pdb,2.1173252980199164,33,False,0,True,aligned_frames/aligned_frame_2820.pdb,
frame_2824.pdb,3.6964311264085037,33,False,0,True,aligned_frames/aligned_frame_2824.pdb,
frame_2828.pdb,3.6964311264085037,33,False,0,True,aligned_frames/aligned_frame_2828.pdb,
frame_2832.pdb,3.8330354823964274,33,False,0,True,aligned_frames/aligned_frame_2832.pdb,
frame_2836.pdb,2.51591610945767,33,False,0,True,aligned_frames/aligned_frame_2836.pdb,
frame_284.pdb,3.339970972829828,33,False,0,True,aligned_frames/aligned_frame_284.pdb,
frame_2840.pdb,2.966631124445434,33,False,0,True,aligned_frames/aligned_frame_2840.pdb,
frame_2844.pdb,2.4792653044768165,33,False,0,True,aligned_frames/aligned_frame_2844.pdb,
frame_2848.pdb,2.460519346604208,33,False,0,True,aligned_frames/aligned_frame_2848.pdb,
frame_2852.pdb,2.5485494902626296,33,False,0,True,aligned_frames/aligned_frame_2852.pdb,
frame_2856.pdb,2.7604733540245148,33,False,0,True,aligned_frames/aligned_frame_2856.pdb,
frame_2860.pdb,2.7604733540245148,33,False,0,True,aligned_frames/aligned_frame_2860.pdb,
frame_2864.pdb,2.7591454791081467,33,False,0,True,aligned_frames/aligned_frame_2864.pdb,
frame_2868.pdb,2.11514943136611,33,False,0,True,aligned_frames/aligned_frame_2868.pdb,
frame_2872.pdb,2.298763184814034,33,False,0,True,aligned_frames/aligned_frame_2872.pdb,
frame_2876.pdb,2.298763184814034,33,False,0,True,aligned_frames/aligned_frame_2876.pdb,
frame_288.pdb,3.028822555343778,33,False,0,True,aligned_frames/aligned_frame_288.pdb,
frame_2880.pdb,2.112462908309665,33,False,0,True,aligned_frames/aligned_frame_2880.pdb,
frame_2884.pdb,2.112462908309665,33,False,0,True,aligned_frames/aligned_frame_2884.pdb,
frame_2888.pdb,1.2158773035818042,33,False,0,True,aligned_frames/aligned_frame_2888.pdb,
frame_2892.pdb,1.3696917832905275,33,False,0,True,aligned_frames/aligned_frame_2892.pdb,
frame_2896.pdb,1.199956457473121,33,False,0,True,aligned_frames/aligned_frame_2896.pdb,
frame_2900.pdb,2.7704563534684667,33,False,0,True,aligned_frames/aligned_frame_2900.pdb,
frame_2904.pdb,2.9695048892588742,33,False,0,True,aligned_frames/aligned_frame_2904.pdb,
frame_2908.pdb,2.828003544266243,33,False,0,True,aligned_frames/aligned_frame_2908.pdb,
frame_2912.pdb,3.1349245848772465,33,False,0,True,aligned_frames/aligned_frame_2912.pdb,
frame_2916.pdb,2.159545174199303,33,False,0,True,aligned_frames/aligned_frame_2916.pdb,
frame_292.pdb,1.8336858898023825,33,False,0,True,aligned_frames/aligned_frame_292.pdb,
frame_2920.pdb,2.159545174199303,33,False,0,True,aligned_frames/aligned_frame_2920.pdb,
frame_2924.pdb,2.010554884373551,33,False,0,True,aligned_frames/aligned_frame_2924.pdb,
frame_2928.pdb,1.950258078477266,33,False,0,True,aligned_frames/aligned_frame_2928.pdb,
frame_2932.pdb,1.825210661316233,33,False,0,True,aligned_frames/aligned_frame_2932.pdb,
frame_2936.pdb,2.2277157305354334,33,False,0,True,aligned_frames/aligned_frame_2936.pdb,
frame_2940.pdb,2.727523963453891,33,False,0,True,aligned_frames/aligned_frame_2940.pdb,
frame_2944.pdb,3.1758505723138866,33,False,0,True,aligned_frames/aligned_frame_2944.pdb,
frame_2948.pdb,3.214709932838851,33,False,0,True,aligned_frames/aligned_frame_2948.pdb,
frame_2952.pdb,3.203153482611924,33,False,0,True,aligned_frames/aligned_frame_2952.pdb,
frame_2956.pdb,3.0402044057928173,33,False,0,True,aligned_frames/aligned_frame_2956.pdb,
frame_296.pdb,1.7713003901189905,33,False,0,True,aligned_frames/aligned_frame_296.pdb,
frame_2960.pdb,3.0402044057928173,33,False,0,True,aligned_frames/aligned_frame_2960.pdb,
frame_2964.pdb,3.249259850319868,33,False,0,True,aligned_frames/aligned_frame_2964.pdb,
frame_2968.pdb,2.6077064020331258,33,False,0,True,aligned_frames/aligned_frame_2968.pdb,
frame_2972.pdb,2.057245775075663,33,False,0,True,aligned_frames/aligned_frame_2972.pdb,
frame_2976.pdb,2.057245775075663,33,False,0,True,aligned_frames/aligned_frame_2976.pdb,
frame_2980.pdb,1.1977393103527243,33,False,0,True,aligned_frames/aligned_frame_2980.pdb,
frame_2984.pdb,1.1505678243698432,33,False,0,True,aligned_frames/aligned_frame_2984.pdb,
frame_2988.pdb,1.4857079720215207,33,False,0,True,aligned_frames/aligned_frame_2988.pdb,
frame_2992.pdb,1.4225986320941824,33,False,0,True,aligned_frames/aligned_frame_2992.pdb,
frame_2996.pdb,1.178857888501313,33,False,0,True,aligned_frames/aligned_frame_2996.pdb,
frame_300.pdb,1.5111430084812225,33,False,0,True,aligned_frames/aligned_frame_300.pdb,
frame_3000.pdb,2.2350658126074583,33,False,0,True,aligned_frames/aligned_frame_3000.pdb,
frame_3004.pdb,1.5107889851546052,33,False,0,True,aligned_frames/aligned_frame_3004.pdb,
frame_3008.pdb,1.505917655526935,33,False,0,True,aligned_frames/aligned_frame_3008.pdb,
frame_3012.pdb,1.5169840322955417,33,False,0,True,aligned_frames/aligned_frame_3012.pdb,
frame_3016.pdb,2.299105339931937,33,False,0,True,aligned_frames/aligned_frame_3016.pdb,
frame_3020.pdb,2.0079887703006927,33,False,0,True,aligned_frames/aligned_frame_3020.pdb,
frame_3024.pdb,2.2492527317191233,33,False,0,True,aligned_frames/aligned_frame_3024.pdb,
frame_3028.pdb,2.255984117723656,33,False,0,True,aligned_frames/aligned_frame_3028.pdb,
frame_3032.pdb,2.255984117723656,33,False,0,True,aligned_frames/aligned_frame_3032.pdb,
frame_3036.pdb,3.820900745656767,33,False,0,True,aligned_frames/aligned_frame_3036.pdb,
frame_304.pdb,1.8012042789241596,33,False,0,True,aligned_frames/aligned_frame_304.pdb,
frame_3040.pdb,3.820900745656767,33,False,0,True,aligned_frames/aligned_frame_3040.pdb,
frame_3044.pdb,1.3227293001185607,33,False,0,True,aligned_frames/aligned_frame_3044.pdb,
frame_3048.pdb,1.3227293001185607,33,False,0,True,aligned_frames/aligned_frame_3048.pdb,
frame_3052.pdb,2.6688955359664637,33,False,0,True,aligned_frames/aligned_frame_3052.pdb,
frame_3056.pdb,3.776379699400581,33,False,0,True,aligned_frames/aligned_frame_3056.pdb,
frame_3060.pdb,2.1071995249523385,33,False,0,True,aligned_frames/aligned_frame_3060.pdb,
frame_3064.pdb,2.1071995249523385,33,False,0,True,aligned_frames/aligned_frame_3064.pdb,
